TimeStamp,Antenna_ID,RSSI,Phase,Label
2025-02-26T13:06:04.0795340+00:00,1,-70.5,0.944932165,S1
2025-02-26T13:06:04.0795340+00:00,1,-70.5,0.944932165,S1
2025-02-26T13:06:06.2765710+00:00,1,-71,5.546874529,S1
2025-02-26T13:06:06.2765710+00:00,1,-71,5.546874529,S1
2025-02-26T13:06:06.2765710+00:00,1,-71,5.546874529,S1
2025-02-26T13:06:06.2765710+00:00,1,-71,5.546874529,S1
2025-02-26T13:06:06.3539120+00:00,1,-69,2.190524565,S1
2025-02-26T13:06:06.3539120+00:00,1,-69,2.190524565,S1
2025-02-26T13:06:06.3539120+00:00,1,-69,2.190524565,S1
2025-02-26T13:06:06.3539120+00:00,1,-69,2.190524565,S1
2025-02-26T13:06:22.5485780+00:00,1,-77,4.755340442,S1
2025-02-26T13:06:22.5485780+00:00,1,-77,4.755340442,S1
2025-02-26T13:06:22.5485780+00:00,1,-77,4.755340442,S1
2025-02-26T13:06:22.5485780+00:00,1,-77,4.755340442,S1
2025-02-26T13:06:22.6166630+00:00,1,-75.5,5.074408446,S1
2025-02-26T13:06:22.6166630+00:00,1,-75.5,5.074408446,S1
2025-02-26T13:06:22.6166630+00:00,1,-75.5,5.074408446,S1
2025-02-26T13:06:22.6166630+00:00,1,-75.5,5.074408446,S1
2025-02-26T13:06:22.9103370+00:00,1,-71,3.245903347,S1
2025-02-26T13:06:22.9103370+00:00,1,-71,3.245903347,S1
2025-02-26T13:06:22.9103370+00:00,1,-71,3.245903347,S1
2025-02-26T13:06:22.9103370+00:00,1,-71,3.245903347,S1
2025-02-26T13:06:23.0031040+00:00,1,-71,2.957514959,S1
2025-02-26T13:06:23.0031040+00:00,1,-71,2.957514959,S1
2025-02-26T13:06:23.0031040+00:00,1,-71,2.957514959,S1
2025-02-26T13:06:23.0031040+00:00,1,-71,2.957514959,S1
2025-02-26T13:06:23.3232530+00:00,1,-68.5,2.325514874,S1
2025-02-26T13:06:23.3232530+00:00,1,-68.5,2.325514874,S1
2025-02-26T13:06:23.3232530+00:00,1,-68.5,2.325514874,S1
2025-02-26T13:06:23.3232530+00:00,1,-68.5,2.325514874,S1
2025-02-26T13:06:23.4259700+00:00,1,-70,2.331650798,S1
2025-02-26T13:06:23.4259700+00:00,1,-70,2.331650798,S1
2025-02-26T13:06:23.4259700+00:00,1,-70,2.331650798,S1
2025-02-26T13:06:23.4259700+00:00,1,-70,2.331650798,S1
2025-02-26T13:06:23.7668360+00:00,1,-71.5,2.552544031,S1
2025-02-26T13:06:23.7668360+00:00,1,-71.5,2.552544031,S1
2025-02-26T13:06:23.7668360+00:00,1,-71.5,2.552544031,S1
2025-02-26T13:06:23.7668360+00:00,1,-71.5,2.552544031,S1
2025-02-26T13:06:23.9418840+00:00,1,-70,2.675262494,S1
2025-02-26T13:06:23.9418840+00:00,1,-70,2.675262494,S1
2025-02-26T13:06:23.9418840+00:00,1,-70,2.675262494,S1
2025-02-26T13:06:23.9418840+00:00,1,-70,2.675262494,S1
2025-02-26T13:06:24.2698660+00:00,1,-71.5,2.68753434,S1
2025-02-26T13:06:24.2698660+00:00,1,-71.5,2.68753434,S1
2025-02-26T13:06:24.2698660+00:00,1,-71.5,2.68753434,S1
2025-02-26T13:06:24.2698660+00:00,1,-71.5,2.68753434,S1
2025-02-26T13:06:24.3675430+00:00,1,-69.5,2.564815877,S1
2025-02-26T13:06:24.3675430+00:00,1,-69.5,2.564815877,S1
2025-02-26T13:06:24.3675430+00:00,1,-69.5,2.564815877,S1
2025-02-26T13:06:24.3675430+00:00,1,-69.5,2.564815877,S1
2025-02-26T13:06:24.7013910+00:00,1,-69.5,2.417553722,S1
2025-02-26T13:06:24.7013910+00:00,1,-69.5,2.417553722,S1
2025-02-26T13:06:24.7013910+00:00,1,-69.5,2.417553722,S1
2025-02-26T13:06:24.7013910+00:00,1,-69.5,2.417553722,S1
2025-02-26T13:06:24.8902970+00:00,1,-70,2.442097414,S1
2025-02-26T13:06:24.8902970+00:00,1,-70,2.442097414,S1
2025-02-26T13:06:24.8902970+00:00,1,-70,2.442097414,S1
2025-02-26T13:06:24.8902970+00:00,1,-70,2.442097414,S1
2025-02-26T13:06:25.2396270+00:00,1,-70,2.558679954,S1
2025-02-26T13:06:25.2396270+00:00,1,-70,2.558679954,S1
2025-02-26T13:06:25.2396270+00:00,1,-70,2.558679954,S1
2025-02-26T13:06:25.2396270+00:00,1,-70,2.558679954,S1
2025-02-26T13:06:25.4011530+00:00,1,-72,2.607767339,S1
2025-02-26T13:06:25.4011530+00:00,1,-72,2.607767339,S1
2025-02-26T13:06:25.4011530+00:00,1,-72,2.607767339,S1
2025-02-26T13:06:25.4011530+00:00,1,-72,2.607767339,S1
2025-02-26T13:06:25.8446480+00:00,1,-71.5,2.528000338,S1
2025-02-26T13:06:25.8446480+00:00,1,-71.5,2.528000338,S1
2025-02-26T13:06:25.8446480+00:00,1,-71.5,2.528000338,S1
2025-02-26T13:06:25.8446480+00:00,1,-71.5,2.528000338,S1
2025-02-26T13:06:25.9280010+00:00,1,-71.5,2.172116796,S1
2025-02-26T13:06:25.9280010+00:00,1,-71.5,2.172116796,S1
2025-02-26T13:06:25.9280010+00:00,1,-71.5,2.172116796,S1
2025-02-26T13:06:25.9280010+00:00,1,-71.5,2.172116796,S1
2025-02-26T13:06:26.3124250+00:00,1,-70.5,2.288699336,S1
2025-02-26T13:06:26.3124250+00:00,1,-70.5,2.288699336,S1
2025-02-26T13:06:26.3124250+00:00,1,-70.5,2.288699336,S1
2025-02-26T13:06:26.3124250+00:00,1,-70.5,2.288699336,S1
2025-02-26T13:06:26.3767330+00:00,1,-69.5,2.521864415,S1
2025-02-26T13:06:26.3767330+00:00,1,-69.5,2.521864415,S1
2025-02-26T13:06:26.3767330+00:00,1,-69.5,2.521864415,S1
2025-02-26T13:06:26.3767330+00:00,1,-69.5,2.521864415,S1
